word,hecke_prime,a_p,frozen_s,zeta_repetition_cutoff_R,source_primitive_base_length,source_alpha_period,source_closed_control_period,output_primitive_owner_count,hecke_cycle_degree_pattern,degree_profile_type,hecke_degree_is_zeta_repetition,all_output_owners_primitive_exact,unweighted_output_alpha_period_sum,unweighted_expected_alpha_period_sum,unweighted_alpha_residual,ruelle_source_first_variation,ruelle_hecke_output_first_variation_one_sided,ruelle_naive_a_p_prediction,ruelle_naive_recurrence_residual,ruelle_naive_recurrence_status,selberg_source_first_variation,selberg_hecke_output_first_variation_one_sided,selberg_naive_a_p_prediction,selberg_naive_recurrence_residual,selberg_naive_recurrence_status,ruelle_closed_control_recurrence_residual,selberg_closed_control_recurrence_residual,canonical_inverse_paired_ruelle_first_variation,canonical_inverse_paired_selberg_first_variation,canonical_orientation_pairing_status,formal_no_implication_witness,analytic_evidence_token,finite_period_evidence_token
LRRLRRR,2,-2,0.25,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,1|2,MIXED_DEGREES,false,true,1.2692093042795511,1.2692093042795511,0.0,0.04887364972159561,0.02078457625059381,-0.09774729944319122,0.11853187569378502,FAILS_NAIVE_HECKE_RECURRENCE,0.048990410514970203,0.02090108122088476,-0.09798082102994041,0.11888190225082516,FAILS_NAIVE_HECKE_RECURRENCE,0.007709346739092626,0.007732112565418392,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,2,-2,0.5,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,1|2,MIXED_DEGREES,false,true,1.2692093042795511,1.2692093042795511,0.0,0.01872604898066795,0.015760577990801425,-0.0374520979613359,0.05321267595213733,FAILS_NAIVE_HECKE_RECURRENCE,0.018781145164740432,0.015815645661824716,-0.037562290329480864,0.05337793599130558,FAILS_NAIVE_HECKE_RECURRENCE,0.0034609675028665077,0.00347171606258187,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,3,-1,0.125,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,2|2,UNIFORM_NONUNIT,false,true,0.6346046521397781,0.6346046521397756,2.55351295663786e-15,0.07078715674576776,-0.024436824860797894,-0.07078715674576776,0.04635033188496986,FAILS_NAIVE_HECKE_RECURRENCE,0.07090740665468412,-0.024437005475107465,-0.07090740665468412,0.046470401179576654,FAILS_NAIVE_HECKE_RECURRENCE,0.28714590741799995,0.28788975120834154,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,3,-1,0.25,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,2|2,UNIFORM_NONUNIT,false,true,0.6346046521397781,0.6346046521397756,2.55351295663786e-15,0.04887364972159561,-0.009363024490334014,-0.04887364972159561,0.039510625231261594,FAILS_NAIVE_HECKE_RECURRENCE,0.048990410514970203,-0.009363109764695229,-0.048990410514970203,0.03962730075027497,FAILS_NAIVE_HECKE_RECURRENCE,0.2447730981266628,0.24549591706706891,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,3,-1,0.5,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,2|2,UNIFORM_NONUNIT,false,true,0.6346046521397781,0.6346046521397756,2.55351295663786e-15,0.01872604898066795,-0.0009884903299555328,-0.01872604898066795,0.01773755865071242,FAILS_NAIVE_HECKE_RECURRENCE,0.018781145164740432,-0.000988499834305262,-0.018781145164740432,0.01779264533043517,FAILS_NAIVE_HECKE_RECURRENCE,0.10988631940714122,0.11022758804519303,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,5,1,0.125,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,1|5,MIXED_DEGREES,false,true,-0.6346046521397752,-0.6346046521397756,3.3306690738754696e-16,0.07078715674576776,0.07078715674576773,0.07078715674576776,2.7755575615628914e-17,PASS_NUMERICAL_OBSERVATION,0.07090740665468412,0.07090740665468409,0.07090740665468412,2.7755575615628914e-17,PASS_NUMERICAL_OBSERVATION,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,5,1,0.25,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,1|5,MIXED_DEGREES,false,true,-0.6346046521397752,-0.6346046521397756,3.3306690738754696e-16,0.04887364972159561,0.04887364972159559,0.04887364972159561,2.0816681711721685e-17,PASS_NUMERICAL_OBSERVATION,0.048990410514970203,0.04899041051497019,0.048990410514970203,1.3877787807814457e-17,PASS_NUMERICAL_OBSERVATION,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,5,1,0.5,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,1|5,MIXED_DEGREES,false,true,-0.6346046521397752,-0.6346046521397756,3.3306690738754696e-16,0.01872604898066795,0.018726048980667945,0.01872604898066795,6.938893903907228e-18,PASS_NUMERICAL_OBSERVATION,0.018781145164740432,0.018781145164740425,0.018781145164740432,6.938893903907228e-18,PASS_NUMERICAL_OBSERVATION,8.326672684688674e-17,8.326672684688674e-17,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,7,-2,0.125,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,4|4,UNIFORM_NONUNIT,false,true,1.2692093042795487,1.2692093042795511,2.4424906541753444e-15,0.07078715674576776,-0.009363024490333959,-0.14157431349153551,0.13221128900120155,FAILS_NAIVE_HECKE_RECURRENCE,0.07090740665468412,-0.009363024491156408,-0.14181481330936824,0.13245178881821182,FAILS_NAIVE_HECKE_RECURRENCE,0.8190649129626622,0.8205548383931999,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,7,-2,0.25,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,4|4,UNIFORM_NONUNIT,false,true,1.2692093042795487,1.2692093042795511,2.4424906541753444e-15,0.04887364972159561,-0.0009884903299555267,-0.09774729944319122,0.09675880911323569,FAILS_NAIVE_HECKE_RECURRENCE,0.048990410514970203,-0.0009884903300471939,-0.09798082102994041,0.09699233069989321,FAILS_NAIVE_HECKE_RECURRENCE,0.5994325156604666,0.600879210110657,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,7,-2,0.5,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,4|4,UNIFORM_NONUNIT,false,true,1.2692093042795487,1.2692093042795511,2.4424906541753444e-15,0.01872604898066795,-6.120742008649689e-06,-0.0374520979613359,0.037445977219327256,FAILS_NAIVE_HECKE_RECURRENCE,0.018781145164740432,-6.120742009219056e-06,-0.037562290329480864,0.03755616958747165,FAILS_NAIVE_HECKE_RECURRENCE,0.23198235418211052,0.23266500921940098,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,13,4,0.125,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590943,-2.5384186085591023,7.993605777301127e-15,0.07078715674576776,0.002041211037129794,0.28314862698307103,0.28110741594594124,FAILS_NAIVE_HECKE_RECURRENCE,0.07090740665468412,0.002041211037129794,0.2836296266187365,0.2815884155816067,FAILS_NAIVE_HECKE_RECURRENCE,1.7414944133312908,1.7444742642025566,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,13,4,0.25,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590943,-2.5384186085591023,7.993605777301127e-15,0.04887364972159561,2.592868850175372e-05,0.19549459888638243,0.19546867019788067,FAILS_NAIVE_HECKE_RECURRENCE,0.048990410514970203,2.592868850175372e-05,0.19596164205988081,0.19593571337137905,FAILS_NAIVE_HECKE_RECURRENCE,1.2109520340664663,1.213845422967983,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LRRLRRR,13,4,0.5,4,5.774541900715241,-0.6346046521397756,3.931452511334656,2,7|7,UNIFORM_NONUNIT,false,true,-2.5384186085590943,-2.5384186085591023,7.993605777301127e-15,0.01872604898066795,2.118616534581384e-09,0.0749041959226718,0.07490419380405527,FAILS_NAIVE_HECKE_RECURRENCE,0.018781145164740432,2.118616534581384e-09,0.07512458065896173,0.0751245785403452,FAILS_NAIVE_HECKE_RECURRENCE,0.4640405327119937,0.46540584278658165,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
