p,kind,replicate,seed,num_cycles,fixed_points,largest_cycle,largest_cycle_fraction,short_threshold,short_cycle_count,short_point_mass,short_point_mass_fraction,cycle_length_gcd,symmetric_cycle_count,symmetric_degree,symmetric_degree_fraction,paired_cycle_pair_count,paired_base_degree
19,matched_reversible,6,7530554371502341509,21,2,55,0.1523545706371191,19,15,140,0.3878116343490305,1,19,337,0.9335180055401662,1,12
19,uniform_permutation,7,2217801346588433732,9,0,136,0.3767313019390582,19,4,10,0.027700831024930747,1,,,,,
19,matched_reversible,7,8011318400016123715,21,0,81,0.22437673130193905,19,15,126,0.3490304709141274,1,19,343,0.9501385041551247,1,9
19,uniform_permutation,8,10005527742772072213,8,1,297,0.8227146814404432,19,6,26,0.07202216066481995,1,,,,,
19,matched_reversible,8,9965694040018243796,21,0,106,0.29362880886426596,19,16,91,0.2520775623268698,1,19,357,0.9889196675900277,1,2
19,uniform_permutation,9,3578837685252581154,9,3,266,0.7368421052631579,19,6,34,0.09418282548476455,1,,,,,
19,matched_reversible,9,7503989566883992346,23,3,59,0.1634349030470914,19,16,129,0.3573407202216066,1,19,327,0.9058171745152355,2,17
19,uniform_permutation,10,4344430780164480491,10,2,262,0.7257617728531855,19,8,41,0.11357340720221606,1,,,,,
19,matched_reversible,10,854618336158996251,23,3,67,0.18559556786703602,19,17,98,0.27146814404432135,1,19,351,0.9722991689750693,2,5
19,uniform_permutation,11,4175893209367682838,4,1,180,0.4986149584487535,19,1,1,0.002770083102493075,1,,,,,
19,matched_reversible,11,1319017824389521837,19,0,50,0.13850415512465375,19,12,122,0.3379501385041551,1,19,361,1.0,0,0
19,uniform_permutation,12,4612908480211340985,10,2,138,0.38227146814404434,19,6,54,0.14958448753462603,1,,,,,
19,matched_reversible,12,13415022647314119771,23,5,65,0.18005540166204986,19,16,105,0.29085872576177285,1,19,357,0.9889196675900277,2,2
19,uniform_permutation,13,4909639719035204926,7,2,246,0.6814404432132964,19,4,11,0.030470914127423823,1,,,,,
19,matched_reversible,13,3912535093246302129,21,1,47,0.13019390581717452,19,14,145,0.40166204986149584,1,19,337,0.9335180055401662,1,12
19,uniform_permutation,14,2462197342444108300,9,1,199,0.5512465373961218,19,5,21,0.05817174515235457,1,,,,,
19,matched_reversible,14,11199086704415692944,27,4,46,0.12742382271468145,19,20,131,0.3628808864265928,1,19,333,0.9224376731301939,4,14
19,uniform_permutation,15,14821682352155791512,8,0,127,0.3518005540166205,19,5,43,0.11911357340720222,1,,,,,
19,matched_reversible,15,7704529367764205239,23,2,93,0.25761772853185594,19,18,133,0.3684210526315789,1,19,353,0.9778393351800554,2,4
23,uniform_permutation,0,15391377123754463285,5,2,501,0.947069943289225,23,4,28,0.052930056710775046,1,,,,,
23,matched_reversible,0,2152727118551229592,27,0,77,0.14555765595463138,23,19,208,0.3931947069943289,1,23,505,0.9546313799621928,2,12
23,uniform_permutation,1,15839525528292537517,4,1,403,0.7618147448015122,23,2,6,0.011342155009451797,1,,,,,
23,matched_reversible,1,5860716448998871134,23,2,58,0.10964083175803403,23,13,127,0.24007561436672967,1,23,529,1.0,0,0
23,uniform_permutation,2,18142130268890644999,8,1,465,0.8790170132325141,23,7,64,0.12098298676748583,1,,,,,
23,matched_reversible,2,13946591834335485349,25,1,99,0.18714555765595464,23,17,173,0.3270321361058601,1,23,523,0.9886578449905482,1,3
23,uniform_permutation,3,6461137543770150927,8,2,358,0.6767485822306238,23,5,20,0.03780718336483932,1,,,,,
23,matched_reversible,3,6705264022299020910,23,1,87,0.16446124763705103,23,14,112,0.21172022684310018,1,23,529,1.0,0,0
23,uniform_permutation,4,6072155586557959839,6,0,231,0.43667296786389415,23,1,6,0.011342155009451797,1,,,,,
23,matched_reversible,4,13424827751812450091,25,1,79,0.14933837429111532,23,17,166,0.31379962192816635,1,23,523,0.9886578449905482,1,3
23,uniform_permutation,5,7693654936455403769,12,3,351,0.6635160680529301,23,7,29,0.054820415879017016,1,,,,,
23,matched_reversible,5,2408635077149594656,27,3,71,0.1342155009451796,23,20,200,0.3780718336483932,1,23,523,0.9886578449905482,2,3
23,uniform_permutation,6,1189092063350255441,8,3,432,0.8166351606805293,23,6,53,0.1001890359168242,1,,,,,
23,matched_reversible,6,16931953845866360621,27,4,87,0.16446124763705103,23,20,180,0.34026465028355385,1,23,525,0.9924385633270322,2,2
23,uniform_permutation,7,10087533753822984173,11,5,289,0.5463137996219282,23,7,20,0.03780718336483932,1,,,,,
23,matched_reversible,7,11557416550809453328,29,3,68,0.1285444234404537,23,21,168,0.31758034026465026,1,23,483,0.9130434782608695,3,23
23,uniform_permutation,8,2218812622568261845,4,0,450,0.8506616257088847,23,2,13,0.024574669187145556,1,,,,,
23,matched_reversible,8,10238406555741786245,25,3,82,0.15500945179584122,23,16,172,0.32514177693761814,1,23,527,0.996219281663516,1,1
23,uniform_permutation,9,18372899600018281526,8,1,211,0.3988657844990548,23,4,29,0.054820415879017016,1,,,,,
23,matched_reversible,9,10658395809511078524,23,1,56,0.10586011342155009,23,14,164,0.31001890359168244,1,23,529,1.0,0,0
23,uniform_permutation,10,1255661551447230665,7,0,256,0.4839319470699433,23,2,9,0.017013232514177693,1,,,,,
23,matched_reversible,10,17032415381952778484,23,0,62,0.11720226843100189,23,12,108,0.20415879017013233,1,23,529,1.0,0,0
23,uniform_permutation,11,15413015948206463725,5,0,389,0.7353497164461248,23,2,19,0.035916824196597356,1,,,,,
23,matched_reversible,11,2360690236121185960,25,0,117,0.22117202268431002,23,18,172,0.32514177693761814,1,23,491,0.9281663516068053,1,19
23,uniform_permutation,12,3718605047856303642,7,0,257,0.48582230623818523,23,2,12,0.022684310018903593,1,,,,,
23,matched_reversible,12,13316587477902696722,29,2,113,0.21361058601134217,23,23,251,0.47448015122873344,1,23,465,0.8790170132325141,3,32
23,uniform_permutation,13,3178868805768386129,5,1,445,0.8412098298676749,23,3,13,0.024574669187145556,1,,,,,
23,matched_reversible,13,12054044024141287281,23,1,87,0.16446124763705103,23,15,149,0.28166351606805295,1,23,529,1.0,0,0
23,uniform_permutation,14,6056627754502758413,10,2,398,0.7523629489603024,23,7,28,0.052930056710775046,1,,,,,
23,matched_reversible,14,14077510426372754758,23,1,143,0.27032136105860116,23,17,201,0.3799621928166352,1,23,529,1.0,0,0
23,uniform_permutation,15,18027140381126329767,6,1,239,0.45179584120982985,23,3,16,0.030245746691871456,1,,,,,
23,matched_reversible,15,17602152280818890255,25,4,83,0.15689981096408318,23,15,112,0.21172022684310018,1,23,527,0.996219281663516,1,1
29,uniform_permutation,0,14792312911058898269,6,0,315,0.3745541022592152,29,1,6,0.007134363852556481,1,,,,,
29,matched_reversible,0,449198057219153507,29,2,119,0.14149821640903687,29,19,183,0.21759809750297265,1,29,841,1.0,0,0
29,uniform_permutation,1,12876260706304530369,7,0,553,0.6575505350772889,29,4,33,0.039239001189060645,1,,,,,
29,matched_reversible,1,14967162442006252778,31,2,119,0.14149821640903687,29,21,250,0.2972651605231867,1,29,839,0.9976218787158145,1,1
29,uniform_permutation,2,2319840506033086746,9,3,514,0.6111771700356718,29,7,36,0.04280618311533888,1,,,,,
29,matched_reversible,2,7301432053564829145,31,0,84,0.09988109393579073,29,19,249,0.29607609988109396,1,29,837,0.995243757431629,1,2
29,uniform_permutation,3,5507531382490822742,6,0,531,0.6313912009512486,29,3,45,0.0535077288941736,1,,,,,
29,matched_reversible,3,14374275370139305619,31,2,115,0.1367419738406659,29,23,353,0.41973840665873957,1,29,839,0.9976218787158145,1,1
29,uniform_permutation,4,16286911702485043571,10,2,546,0.6492271105826397,29,7,73,0.08680142687277051,1,,,,,
29,matched_reversible,4,12221055376062015049,29,0,138,0.16409036860879905,29,17,179,0.21284185493460167,1,29,841,1.0,0,0
29,uniform_permutation,5,7296740216011410139,6,0,636,0.7562425683709869,29,2,11,0.013079667063020214,1,,,,,
29,matched_reversible,5,14375083989888501469,29,2,85,0.10107015457788347,29,18,226,0.26872770511296074,1,29,841,1.0,0,0
29,uniform_permutation,6,3121181098459138769,5,2,546,0.6492271105826397,29,2,2,0.0023781212841854932,1,,,,,
29,matched_reversible,6,18335310795134708530,35,8,90,0.1070154577883472,29,22,198,0.23543400713436385,1,29,835,0.9928656361474435,3,3
29,uniform_permutation,7,12585292807952753992,7,0,566,0.6730083234244947,29,5,44,0.052318668252080855,1,,,,,
29,matched_reversible,7,18006052760781396915,35,4,111,0.13198573127229488,29,23,191,0.22711058263971462,1,29,823,0.9785969084423306,3,9
29,uniform_permutation,8,12506597150052452948,7,3,327,0.38882282996432815,29,3,3,0.0035671819262782403,1,,,,,
29,matched_reversible,8,13243509114341533598,31,4,111,0.13198573127229488,29,21,212,0.2520808561236623,1,29,839,0.9976218787158145,1,1
29,uniform_permutation,9,14921297299900295293,10,0,638,0.7586206896551724,29,6,70,0.08323424494649227,1,,,,,
29,matched_reversible,9,1698155248453242303,29,0,137,0.1629013079667063,29,20,286,0.3400713436385256,1,29,841,1.0,0,0
29,uniform_permutation,10,79814367450549065,10,2,379,0.450653983353151,29,4,17,0.020214030915576695,1,,,,,
29,matched_reversible,10,14938188723337526008,31,5,119,0.14149821640903687,29,20,199,0.23662306777645659,1,29,839,0.9976218787158145,1,1
29,uniform_permutation,11,7864881295183789875,3,0,822,0.9774078478002378,29,2,19,0.022592152199762187,1,,,,,
29,matched_reversible,11,15833984702111934338,33,3,213,0.25326991676575505,29,24,263,0.31272294887039237,1,29,835,0.9928656361474435,2,3
29,uniform_permutation,12,6178362583122222295,5,0,538,0.6397146254458977,29,1,17,0.020214030915576695,1,,,,,
29,matched_reversible,12,9805146863005534540,29,1,84,0.09988109393579073,29,18,224,0.26634958382877527,1,29,841,1.0,0,0
29,uniform_permutation,13,13399319113123564652,9,1,322,0.38287752675386444,29,4,23,0.027348394768133173,1,,,,,
29,matched_reversible,13,16134560448971893397,31,4,131,0.15576694411414982,29,20,212,0.2520808561236623,1,29,835,0.9928656361474435,1,3
29,uniform_permutation,14,8007973697829459521,6,0,587,0.6979785969084423,29,1,2,0.0023781212841854932,1,,,,,
29,matched_reversible,14,1429852831879261496,35,1,87,0.10344827586206896,29,28,334,0.3971462544589774,1,29,787,0.9357907253269917,3,27
29,uniform_permutation,15,9569344663967579824,12,2,286,0.3400713436385256,29,6,21,0.02497027348394768,1,,,,,
29,matched_reversible,15,5118630157329391413,31,2,112,0.13317479191438764,29,19,150,0.178359096313912,1,29,837,0.995243757431629,1,2
31,uniform_permutation,0,12308447987859509869,6,0,511,0.5317377731529657,31,2,17,0.01768990634755463,1,,,,,
31,matched_reversible,0,13381641936559806479,35,0,122,0.12695109261186263,31,24,286,0.2976066597294485,1,31,919,0.9562955254942768,2,21
31,uniform_permutation,1,14243804926966537622,7,0,386,0.4016649323621228,31,3,18,0.018730489073881373,1,,,,,
31,matched_reversible,1,4403733246401836675,31,1,130,0.13527575442247658,31,22,280,0.29136316337148804,1,31,961,1.0,0,0
31,uniform_permutation,2,3444232003371469811,7,1,527,0.5483870967741935,31,4,27,0.02809573361082206,1,,,,,
31,matched_reversible,2,880461860421394734,31,0,130,0.13527575442247658,31,22,317,0.3298647242455775,1,31,961,1.0,0,0
31,uniform_permutation,3,5372041808810254298,12,3,718,0.7471383975026015,31,8,37,0.03850156087408949,1,,,,,
31,matched_reversible,3,5238112234809404969,33,2,132,0.13735691987513007,31,21,196,0.20395421436004163,1,31,957,0.9958376690946931,1,2
31,uniform_permutation,4,4551025456481619573,11,1,250,0.2601456815816857,31,5,49,0.05098855359001041,1,,,,,
31,matched_reversible,4,15767715652215727969,41,6,98,0.10197710718002082,31,29,302,0.3142559833506764,1,31,895,0.931321540062435,5,33
31,uniform_permutation,5,13116298334022174835,9,2,661,0.6878251821019771,31,5,45,0.046826222684703434,1,,,,,
31,matched_reversible,5,15120039623515305712,31,1,153,0.15920915712799166,31,23,383,0.39854318418314255,1,31,961,1.0,0,0
31,uniform_permutation,6,1441347053020611960,6,1,754,0.7845993756503642,31,4,32,0.03329864724245578,1,,,,,
31,matched_reversible,6,5882838881675472618,31,0,174,0.18106139438085328,31,21,276,0.28720083246618106,1,31,961,1.0,0,0
31,uniform_permutation,7,11387691812915794336,8,3,922,0.959417273673257,31,7,39,0.04058272632674298,1,,,,,
31,matched_reversible,7,3033010824798219516,35,3,76,0.07908428720083246,31,22,283,0.29448491155046824,1,31,935,0.9729448491155047,2,13
31,uniform_permutation,8,13942968599738043202,7,1,563,0.5858480749219563,31,3,14,0.014568158168574402,1,,,,,
31,matched_reversible,8,4482766605618044178,31,2,162,0.16857440166493237,31,21,223,0.23204994797086367,1,31,961,1.0,0,0
31,uniform_permutation,9,2021219052953493174,7,0,489,0.5088449531737773,31,2,16,0.01664932362122789,1,,,,,
31,matched_reversible,9,12241970184292465380,31,1,75,0.07804370447450572,31,18,276,0.28720083246618106,1,31,961,1.0,0,0
31,uniform_permutation,10,11669416686723940670,7,2,556,0.578563995837669,31,4,18,0.018730489073881373,1,,,,,
31,matched_reversible,10,1861569321512297329,31,1,120,0.12486992715920915,31,21,284,0.29552549427679503,1,31,961,1.0,0,0
31,uniform_permutation,11,15189605936747339240,7,1,543,0.5650364203954215,31,3,21,0.021852237252861603,1,,,,,
31,matched_reversible,11,14945896037163873474,37,3,103,0.10718002081165452,31,26,308,0.32049947970863685,1,31,939,0.9771071800208116,3,11
31,uniform_permutation,12,9698954036456114453,8,0,844,0.8782518210197711,31,5,44,0.045785639958376693,1,,,,,
31,matched_reversible,12,5353974657758641489,31,3,127,0.13215400624349635,31,20,303,0.3152965660770031,1,31,961,1.0,0,0
31,uniform_permutation,13,1740775830293316535,8,1,880,0.9157127991675338,31,7,81,0.08428720083246619,1,,,,,
31,matched_reversible,13,12059979418521901514,35,3,121,0.1259105098855359,31,22,184,0.1914672216441207,1,31,953,0.991675338189386,2,4
31,uniform_permutation,14,14736072727569485276,8,1,560,0.5827263267429761,31,5,48,0.04994797086368366,1,,,,,
31,matched_reversible,14,11894514061616174383,39,2,95,0.09885535900104059,31,29,371,0.38605619146722164,1,31,929,0.9667013527575442,4,16
31,uniform_permutation,15,13171870227824332164,9,2,746,0.7762747138397502,31,7,67,0.06971904266389178,1,,,,,
31,matched_reversible,15,13733742882069274878,33,3,147,0.1529656607700312,31,26,308,0.32049947970863685,1,31,953,0.991675338189386,1,4
37,uniform_permutation,0,16715312451225115644,6,0,771,0.5631848064280497,37,1,6,0.004382761139517896,1,,,,,
37,matched_reversible,0,709807121008141031,43,2,118,0.08619430241051863,37,28,322,0.2352081811541271,1,37,1349,0.985390796201607,3,10
37,uniform_permutation,1,17525773717412045655,4,2,1339,0.9780861943024105,37,3,30,0.02191380569758948,1,,,,,
37,matched_reversible,1,18308430249013006215,37,1,207,0.15120525931336742,37,24,334,0.24397370343316288,1,37,1369,1.0,0,0
37,uniform_permutation,2,4781971942815123717,5,1,1312,0.95836376917458,37,3,10,0.007304601899196494,1,,,,,
37,matched_reversible,2,12302907505551059587,39,1,221,0.16143170197224252,37,28,384,0.28049671292914535,1,37,1363,0.9956172388604821,1,3
37,uniform_permutation,3,5984167219131419179,8,3,1220,0.8911614317019723,37,6,19,0.013878743608473338,1,,,,,
37,matched_reversible,3,12269677479155046422,41,4,246,0.17969320672023376,37,31,482,0.352081811541271,1,37,1365,0.9970781592403214,2,2
37,uniform_permutation,4,12315794642588566,9,0,485,0.3542731921110299,37,3,42,0.030679327976625273,1,,,,,
37,matched_reversible,4,6105484628039018006,43,2,156,0.1139517896274653,37,31,418,0.30533235938641345,1,37,1321,0.9649379108838568,3,24
37,uniform_permutation,5,17311788890789916292,11,2,947,0.6917457998539079,37,6,41,0.029948867786705625,1,,,,,
37,matched_reversible,5,8308952124858621443,45,4,136,0.09934258582907232,37,31,411,0.3002191380569759,1,37,1351,0.9868517165814463,4,9
37,uniform_permutation,6,15016066790676489365,5,1,1336,0.9758948137326515,37,4,33,0.02410518626734843,1,,,,,
37,matched_reversible,6,8257897438233736131,41,2,266,0.19430241051862673,37,30,401,0.2929145361577794,1,37,1357,0.9912344777209642,2,6
37,uniform_permutation,7,12631104772561480435,3,0,1249,0.912344777209642,37,1,3,0.002191380569758948,1,,,,,
37,matched_reversible,7,9561651344952134203,41,4,123,0.08984660336011688,37,29,444,0.32432432432432434,1,37,1365,0.9970781592403214,2,2
37,uniform_permutation,8,5505587709572735440,7,1,561,0.4097881665449233,37,3,18,0.013148283418553688,1,,,,,
37,matched_reversible,8,1950081187735835727,39,2,126,0.09203798392987582,37,26,443,0.32359386413440466,1,37,1367,0.9985390796201608,1,1
37,uniform_permutation,9,17167066319599488495,12,1,528,0.38568298027757486,37,5,74,0.05405405405405406,1,,,,,
37,matched_reversible,9,17609443415579018176,41,3,153,0.11176040905770636,37,30,506,0.3696128560993426,1,37,1301,0.9503287070854638,2,34
37,uniform_permutation,10,15001746715558137005,7,1,661,0.4828341855368882,37,4,28,0.020452885317750184,1,,,,,
37,matched_reversible,10,11544571007325018143,37,1,132,0.09642074506939372,37,22,372,0.2717311906501096,1,37,1369,1.0,0,0
37,uniform_permutation,11,2522497784078279205,12,4,497,0.36303871439006574,37,5,39,0.028487947406866325,1,,,,,
37,matched_reversible,11,4761969610211723551,37,1,106,0.07742878013148284,37,22,355,0.25931336742147554,1,37,1369,1.0,0,0
37,uniform_permutation,12,2608291245113222748,7,2,601,0.4390065741417093,37,4,16,0.01168736303871439,1,,,,,
37,matched_reversible,12,4907635164861097862,45,5,113,0.08254200146092038,37,32,446,0.32578524470416365,1,37,1355,0.9897735573411249,4,7
37,uniform_permutation,13,1769797433034363361,10,1,793,0.579254930606282,37,7,94,0.06866325785244703,1,,,,,
37,matched_reversible,13,8753553320300088119,37,1,192,0.14024835646457268,37,25,389,0.2841490138787436,1,37,1369,1.0,0,0
37,uniform_permutation,14,4589471220374570147,6,1,848,0.6194302410518627,37,4,70,0.05113221329437546,1,,,,,
37,matched_reversible,14,8701468452798408509,39,3,181,0.13221329437545654,37,27,416,0.30387143900657415,1,37,1367,0.9985390796201608,1,1
37,uniform_permutation,15,17754190323890504405,9,2,1135,0.829072315558802,37,6,42,0.030679327976625273,1,,,,,
37,matched_reversible,15,1316385686942230562,39,1,115,0.08400292184075968,37,26,441,0.32213294375456536,1,37,1313,0.9590942293644996,1,28
41,uniform_permutation,0,18268275202712790745,6,2,810,0.4818560380725758,41,3,36,0.021415823914336704,1,,,,,
41,matched_reversible,0,8060535382445134207,47,2,132,0.07852468768590125,41,30,443,0.2635336109458656,1,41,1647,0.9797739440809042,3,17
41,uniform_permutation,1,12592127493935848452,9,0,992,0.5901249256395003,41,4,49,0.029149315883402735,1,,,,,
41,matched_reversible,1,10127800588138838612,45,3,144,0.08566329565734682,41,30,390,0.23200475907198095,1,41,1675,0.9964306960142773,2,3
41,uniform_permutation,2,3393960594153118544,9,1,1272,0.7566924449732302,41,5,39,0.023200475907198096,1,,,,,
41,matched_reversible,2,532332129802250574,51,3,182,0.10826888756692445,41,37,438,0.26055919095776325,1,41,1583,0.9417013682331945,5,49
41,uniform_permutation,3,17927021680194300513,15,2,778,0.462819750148721,41,13,178,0.1058893515764426,1,,,,,
41,matched_reversible,3,15745765174945785515,49,4,141,0.08387864366448543,41,31,483,0.2873289708506841,1,41,1549,0.9214753123140987,4,66
41,uniform_permutation,4,8859714815270533600,7,2,725,0.4312908982748364,41,3,4,0.002379535990481856,1,,,,,
41,matched_reversible,4,7673569220340732811,43,2,208,0.12373587150505651,41,30,507,0.30160618679357526,1,41,1673,0.9952409280190363,1,4
41,uniform_permutation,5,11996647602975350082,8,1,1298,0.7721594289113622,41,5,29,0.017251635930993457,1,,,,,
41,matched_reversible,5,1883034241128425551,45,0,186,0.11064842355740631,41,28,527,0.3135038667459845,1,41,1617,0.9619274241522903,2,32
41,uniform_permutation,6,16886324754357419997,11,3,452,0.2688875669244497,41,5,10,0.00594883997620464,1,,,,,
41,matched_reversible,6,12280996376005161826,45,0,174,0.10350981558596074,41,29,435,0.2587745389649018,1,41,1671,0.9940511600237953,2,5
41,uniform_permutation,7,2092156883677917329,6,1,1218,0.7245687091017252,41,3,27,0.016061867935752528,1,,,,,
41,matched_reversible,7,11759405900610475446,45,6,135,0.08030933967876264,41,28,365,0.21713265913146937,1,41,1677,0.9976204640095181,2,2
41,uniform_permutation,8,15896450445141068879,9,2,740,0.4402141582391434,41,4,8,0.004759071980963712,1,,,,,
41,matched_reversible,8,11991992833385341069,43,0,165,0.09815585960737656,41,31,584,0.34741225461035097,1,41,1669,0.9928613920285544,1,6
41,uniform_permutation,9,8533077268611677457,5,1,1526,0.907792980368828,41,3,15,0.00892325996430696,1,,,,,
41,matched_reversible,9,2671699865015442084,45,1,105,0.062462819750148724,41,28,566,0.3367043426531826,1,41,1655,0.9845330160618679,2,13
